timestamp,cpu_usage,memory_usage,heap_mb,heap_growth_bps,proc_cpu_pct,rest_rtt_ms,label
2026-03-07 15:56:43,24.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:45,24.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:47,23.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:49,23.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 17:11:19,0.0,48.9,176.8,0,26.9,42.3,0
2026-03-07 17:11:23,53.0,49.6,179.3,614756,26.8,25.1,0
2026-03-07 17:11:27,44.2,50.5,182.7,810623,26.8,12.4,0
2026-03-07 17:11:30,42.0,51.3,185.6,794760,26.6,41.6,0
2026-03-07 17:11:33,42.0,52.2,188.9,1061880,26.7,36.3,0
2026-03-07 17:11:37,39.2,52.7,190.7,568530,26.6,7.5,0
2026-03-07 17:11:40,35.7,53.4,193.2,703561,26.5,63.9,0
2026-03-07 17:11:44,40.6,54.2,196.2,884473,26.5,23.8,0
2026-03-07 17:11:47,48.2,54.9,198.6,721656,26.5,13.9,0
2026-03-07 17:11:51,39.9,55.7,201.4,757125,26.4,20.7,0
2026-03-07 17:11:54,41.3,56.7,205.0,1056412,26.4,39.3,0
2026-03-07 17:11:57,41.5,57.2,207.1,606695,26.2,26.4,0
2026-03-07 17:12:01,40.6,58.0,209.8,733256,26.2,20.4,0
2026-03-07 17:12:05,34.6,58.9,212.9,936912,26.2,4.4,0
2026-03-07 17:12:07,41.6,38.6,129.1,-41141630,26.3,37.1,0
2026-03-07 17:12:10,43.6,51.8,173.3,11313237,26.4,76.7,0
2026-03-07 17:12:14,44.4,58.1,202.4,9324865,26.8,32.4,0
2026-03-07 17:12:17,46.2,67.8,236.1,9604535,27.3,12.3,0
2026-03-07 17:12:21,39.7,54.8,256.8,5869423,28.3,67.9,1
2026-03-07 17:12:23,48.6,62.3,297.6,15220437,28.8,21.7,1
2026-03-07 17:12:28,49.3,70.9,338.5,9699858,29.6,28.6,2
