
(venv) root@vbox:/home/vboxuser/lstm/codes# python collect_data.py
SSH bağlantıları kuruluyor...
  SSH bağlantısı kuruldu: 192.168.56.136
  SSH bağlantısı kuruldu: 192.168.56.137
  SSH bağlantısı kuruldu: 192.168.56.139
==========================================================================================
  Floodlight 3-Controller Metrik Toplama
  Log: real_time_metrics.log | Ctrl+C ile durdur
==========================================================================================
    # |               Zaman | Ctrl |   CPU% |   Mem% |  HeapMB |    HGrow |  pCPU% |     RTT
------------------------------------------------------------------------------------------
  312 | 2026-03-01 22:30:41 |   c2 |    1.1 |   63.2 |   212.4 |   351205 |    3.0 |    10.4
  312 | 2026-03-01 22:30:41 |   c3 |    0.0 |   50.2 |   167.9 |   422346 |    2.9 |     6.5
  313 | 2026-03-01 22:30:43 |   c1 |    0.0 |   49.0 |   139.1 |  1334538 |   90.2 |    16.3
  313 | 2026-03-01 22:30:43 |   c2 |    0.0 |   63.2 |   212.6 |    40551 |    3.0 |     6.1
  313 | 2026-03-01 22:30:44 |   c3 |    1.1 |   50.3 |   168.1 |    61537 |    2.9 |     6.2
  314 | 2026-03-01 22:30:45 |   c1 |    0.0 |   49.6 |   140.6 |   552286 |   63.2 |    15.5
  314 | 2026-03-01 22:30:46 |   c2 |    0.0 |   63.5 |   213.3 |   264437 |    3.0 |    14.5
  314 | 2026-03-01 22:30:47 |   c3 |    1.0 |   50.5 |   168.9 |   288853 |    2.9 |     4.6
  315 | 2026-03-01 22:30:48 |   c1 |    1.0 |   50.9 |   144.5 |  1312591 |   47.8 |    12.7
  315 | 2026-03-01 22:30:49 |   c2 |    0.0 |   63.8 |   214.6 |   423988 |    3.0 |     9.3
  315 | 2026-03-01 22:30:50 |   c3 |    2.0 |   50.9 |   170.2 |   452582 |    2.9 |     6.3
  316 | 2026-03-01 22:30:51 |   c1 |    2.1 |   51.6 |   146.5 |   708762 |   39.3 |    15.2
  316 | 2026-03-01 22:30:52 |   c2 |    0.0 |   64.0 |   215.2 |   221474 |    3.0 |     8.2
  316 | 2026-03-01 22:30:53 |   c3 |    1.1 |   51.0 |   170.6 |   121004 |    2.9 |     7.6
  317 | 2026-03-01 22:30:54 |   c1 |    1.1 |   51.6 |   146.5 |        0 |   33.2 |     8.6
  317 | 2026-03-01 22:30:55 |   c2 |    2.1 |   64.1 |   215.4 |    80779 |    2.9 |     5.4
  317 | 2026-03-01 22:30:56 |   c3 |    0.0 |   51.1 |   170.8 |    88579 |    2.9 |     4.9
  318 | 2026-03-01 22:30:57 |   c1 |    0.0 |   51.7 |   146.8 |   102445 |   29.1 |    16.1
  318 | 2026-03-01 22:30:58 |   c2 |    1.1 |   64.1 |   215.5 |    40677 |    2.9 |     5.8
  318 | 2026-03-01 22:30:58 |   c3 |    1.1 |   51.1 |   170.8 |        0 |    2.9 |     5.0
  319 | 2026-03-01 22:31:00 |   c1 |    0.0 |   52.3 |   148.5 |   601526 |   25.9 |    11.1
  319 | 2026-03-01 22:31:00 |   c2 |    0.0 |   64.7 |   217.4 |   648285 |    2.9 |    10.1
  319 | 2026-03-01 22:31:01 |   c3 |    2.2 |   51.4 |   172.0 |   424318 |    2.9 |     4.2
  320 | 2026-03-01 22:31:02 |   c1 |    0.8 |   52.7 |   149.4 |   343313 |   23.2 |    11.6
  320 | 2026-03-01 22:31:03 |   c2 |    0.0 |   64.7 |   217.4 |        0 |    2.9 |     5.3
  320 | 2026-03-01 22:31:04 |   c3 |    1.0 |   51.6 |   172.7 |   229245 |    2.9 |     4.2
  321 | 2026-03-01 22:31:05 |   c1 |    2.2 |   52.8 |   149.7 |   114194 |   21.2 |     6.0
  321 | 2026-03-01 22:31:06 |   c2 |    0.0 |   64.9 |   217.9 |   209225 |    2.9 |     4.2
  321 | 2026-03-01 22:31:07 |   c3 |    2.1 |   51.7 |   172.8 |    65326 |    2.9 |     5.3
  322 | 2026-03-01 22:31:08 |   c1 |    5.5 |   52.9 |   150.1 |   123381 |   19.7 |    10.1
  322 | 2026-03-01 22:31:09 |   c2 |    2.1 |   65.2 |   219.0 |   376177 |    2.9 |     5.9
  322 | 2026-03-01 22:31:09 |   c3 |    0.0 |   51.8 |   173.1 |   101591 |    2.9 |     4.0
  323 | 2026-03-01 22:31:11 |   c1 |   15.1 |   61.2 |   173.6 |  8616593 |   20.1 |     5.3
  323 | 2026-03-01 22:31:11 |   c2 |    1.1 |   65.3 |   219.5 |   186253 |    2.9 |     5.3
  323 | 2026-03-01 22:31:12 |   c3 |    2.2 |   52.2 |   174.5 |   504346 |    2.9 |     7.2
  324 | 2026-03-01 22:31:13 |   c1 |   29.5 |   47.5 |   127.9 | -17112473 |   25.7 |     9.8
  324 | 2026-03-01 22:31:14 |   c2 |    0.0 |   65.4 |   219.7 |    81942 |    2.9 |     4.2
  324 | 2026-03-01 22:31:15 |   c3 |    1.1 |   52.2 |   174.7 |    89037 |    2.9 |     4.0
  325 | 2026-03-01 22:31:16 |   c1 |   41.7 |   59.6 |   160.4 | 11813934 |   36.3 |    10.2
  325 | 2026-03-01 22:31:17 |   c2 |    2.2 |   65.6 |   220.4 |   236573 |    2.9 |     4.3
  325 | 2026-03-01 22:31:18 |   c3 |    1.1 |   52.5 |   175.7 |   353594 |    2.9 |     4.6
  326 | 2026-03-01 22:31:19 |   c1 |   90.9 |   71.9 |   193.4 | 11415935 |   51.9 |     6.9
  326 | 2026-03-01 22:31:23 |   c2 |    2.2 |   66.0 |   221.7 |   222502 |    2.9 |    15.2
  326 | 2026-03-01 22:31:24 |   c3 |    1.1 |   53.0 |   177.4 |   277373 |    2.9 |     4.5
  327 | 2026-03-01 22:31:25 |   c1 |  100.0 |   59.3 |   241.1 |  8223749 |      - |    28.6
  327 | 2026-03-01 22:31:33 |   c2 |    0.0 |   66.5 |   223.6 |   194328 |    2.9 |    10.0
  327 | 2026-03-01 22:31:34 |   c3 |    1.0 |   53.7 |   179.6 |   221364 |    2.8 |     6.1
  328 | 2026-03-01 22:31:35 |   c1 |    0.0 |   72.6 |   356.4 | 11288835 |  120.0 |    35.8
  328 | 2026-03-01 22:31:45 |   c2 |    2.7 |   67.2 |   225.8 |   181879 |    2.9 |    13.0
  328 | 2026-03-01 22:31:46 |   c3 |    1.1 |   54.2 |   181.2 |   132662 |    2.8 |     5.1
  329 | 2026-03-01 22:31:47 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  329 | 2026-03-01 22:31:48 |   c2 |    3.1 |   67.4 |   226.4 |   199110 |    2.9 |     4.0
  329 | 2026-03-01 22:31:49 |   c3 |    3.1 |   54.4 |   182.0 |   271928 |    2.8 |     5.7
  330 | 2026-03-01 22:31:50 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  330 | 2026-03-01 22:31:51 |   c2 |    0.0 |   67.7 |   227.4 |   378119 |    2.8 |     4.8
  330 | 2026-03-01 22:31:51 |   c3 |    1.8 |   54.7 |   183.0 |   368426 |    2.8 |     6.1
  331 | 2026-03-01 22:31:53 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  331 | 2026-03-01 22:31:54 |   c2 |    0.0 |   67.8 |   227.8 |   113958 |    2.8 |    13.1
  331 | 2026-03-01 22:31:55 |   c3 |    1.1 |   54.9 |   183.5 |   145394 |    2.8 |     8.0
  332 | 2026-03-01 22:31:56 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  332 | 2026-03-01 22:31:57 |   c2 |    0.0 |   24.0 |    85.3 | -52399217 |    2.8 |     7.9
  332 | 2026-03-01 22:31:58 |   c3 |    1.1 |   54.9 |   183.6 |    28309 |    2.8 |     4.5
  333 | 2026-03-01 22:31:59 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  333 | 2026-03-01 22:32:00 |   c2 |    2.0 |   24.5 |    86.9 |   601071 |    2.8 |     4.3
  333 | 2026-03-01 22:32:00 |   c3 |    1.8 |   55.2 |   184.8 |   431049 |    2.8 |     4.5
  334 | 2026-03-01 22:32:02 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  334 | 2026-03-01 22:32:03 |   c2 |    0.0 |   24.6 |    87.3 |   117705 |    2.8 |     7.5
  334 | 2026-03-01 22:32:03 |   c3 |    1.0 |   55.5 |   185.7 |   311678 |    2.8 |    15.7
  335 | 2026-03-01 22:32:05 |   c1 |    0.9 |    0.0 |       - |        - |      - |       -
  335 | 2026-03-01 22:32:06 |   c2 |    0.9 |   24.8 |    87.9 |   210706 |    2.8 |    15.6
  335 | 2026-03-01 22:32:06 |   c3 |    0.0 |   55.7 |   186.4 |   232356 |    2.8 |     7.2
  336 | 2026-03-01 22:32:08 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  336 | 2026-03-01 22:32:09 |   c2 |    0.0 |   25.0 |    88.8 |   304412 |    2.8 |     8.5
  336 | 2026-03-01 22:32:09 |   c3 |    2.2 |   55.8 |   186.6 |    60683 |    2.8 |    12.1
  337 | 2026-03-01 22:32:11 |   c1 |    1.2 |    0.0 |       - |        - |      - |       -
  337 | 2026-03-01 22:32:12 |   c2 |    1.1 |   25.1 |    89.0 |    80376 |    2.8 |    15.1
  337 | 2026-03-01 22:32:12 |   c3 |    2.0 |   56.0 |   187.5 |   302379 |    2.8 |     5.5
  338 | 2026-03-01 22:32:14 |   c1 |    0.8 |    0.0 |       - |        - |      - |       -
  338 | 2026-03-01 22:32:14 |   c2 |    0.0 |   25.2 |    89.3 |    90889 |    2.8 |     4.4
  338 | 2026-03-01 22:32:15 |   c3 |    0.0 |   56.1 |   187.7 |    86683 |    2.8 |     4.7
  339 | 2026-03-01 22:32:17 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  339 | 2026-03-01 22:32:17 |   c2 |    0.8 |   25.5 |    90.4 |   353683 |    2.8 |     4.8
  339 | 2026-03-01 22:32:18 |   c3 |    1.1 |   56.3 |   188.3 |   183701 |    2.8 |     8.0
  340 | 2026-03-01 22:32:20 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  340 | 2026-03-01 22:32:20 |   c2 |    0.0 |   25.7 |    91.3 |   325550 |    2.8 |    28.7
  340 | 2026-03-01 22:32:21 |   c3 |    1.1 |   56.6 |   189.5 |   409553 |    2.8 |     4.5
  341 | 2026-03-01 22:32:22 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  341 | 2026-03-01 22:32:23 |   c2 |    0.0 |   25.8 |    91.4 |    50926 |    2.8 |     4.2
  341 | 2026-03-01 22:32:24 |   c3 |    1.1 |   56.7 |   189.6 |    65932 |    2.8 |     5.7
  342 | 2026-03-01 22:32:25 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  342 | 2026-03-01 22:32:26 |   c2 |    0.7 |   25.8 |    91.7 |    89819 |    2.8 |     5.3
  342 | 2026-03-01 22:32:26 |   c3 |    3.2 |   56.9 |   190.2 |   192526 |    2.8 |     4.7
  343 | 2026-03-01 22:32:28 |   c1 |    0.9 |    0.0 |       - |        - |      - |       -
  343 | 2026-03-01 22:32:29 |   c2 |    0.9 |   26.2 |    93.0 |   467885 |    2.8 |     4.6
  343 | 2026-03-01 22:32:29 |   c3 |    0.0 |   57.1 |   191.0 |   287846 |    2.8 |     4.7
  344 | 2026-03-01 22:32:31 |   c1 |   65.3 |    0.0 |       - |        - |  176.0 |       -
  344 | 2026-03-01 22:32:32 |   c2 |    0.0 |   26.4 |    93.7 |   200422 |    2.8 |    15.0
  344 | 2026-03-01 22:32:33 |   c3 |    1.1 |   57.6 |   192.8 |   561439 |    2.7 |     8.2
  345 | 2026-03-01 22:32:34 |   c1 |    0.9 |   36.4 |   104.2 |        - |  116.0 |    57.1
  345 | 2026-03-01 22:32:35 |   c2 |    1.1 |   26.5 |    94.2 |   188120 |    2.8 |     4.6
  345 | 2026-03-01 22:32:35 |   c3 |    0.0 |   57.7 |   193.1 |    81028 |    2.7 |     4.4
  346 | 2026-03-01 22:32:37 |   c1 |    1.1 |   37.6 |   107.5 |  1172883 |   72.8 |    40.3
  346 | 2026-03-01 22:32:37 |   c2 |    1.1 |   26.7 |    94.8 |   195269 |    2.8 |    12.2
  346 | 2026-03-01 22:32:38 |   c3 |    0.0 |   57.7 |   193.1 |        0 |    2.7 |     6.8
  347 | 2026-03-01 22:32:39 |   c1 |    1.1 |   37.8 |   108.1 |   225214 |   53.6 |    12.9
  347 | 2026-03-01 22:32:40 |   c2 |    1.1 |   27.0 |    95.9 |   393278 |    2.8 |     7.7
  347 | 2026-03-01 22:32:41 |   c3 |    1.1 |   58.2 |   194.6 |   565891 |    2.7 |    10.7
  348 | 2026-03-01 22:32:42 |   c1 |    1.1 |   39.5 |   112.9 |  1745427 |   43.5 |    13.5
  348 | 2026-03-01 22:32:43 |   c2 |    1.1 |   27.2 |    96.4 |   200177 |    2.8 |     4.0
  348 | 2026-03-01 22:32:44 |   c3 |    1.1 |   58.2 |   194.8 |    64353 |    2.7 |    17.6
  349 | 2026-03-01 22:32:45 |   c1 |    1.1 |   39.7 |   113.5 |   232659 |   36.1 |    30.0
  349 | 2026-03-01 22:32:46 |   c2 |    2.2 |   27.2 |    96.6 |    93194 |    2.8 |    28.5
  349 | 2026-03-01 22:32:46 |   c3 |    0.0 |   58.3 |   194.9 |    62941 |    2.7 |     4.6
  350 | 2026-03-01 22:32:48 |   c1 |    0.0 |   39.7 |   113.5 |        0 |   30.9 |    19.6
  350 | 2026-03-01 22:32:48 |   c2 |    1.1 |   27.7 |    98.4 |   604836 |    2.8 |     5.3
  350 | 2026-03-01 22:32:49 |   c3 |    1.1 |   58.5 |   195.7 |   247965 |    2.7 |     3.9
  351 | 2026-03-01 22:32:50 |   c1 |    0.0 |   39.7 |   113.5 |        0 |   27.1 |    13.7
  351 | 2026-03-01 22:32:51 |   c2 |    0.0 |   27.8 |    98.8 |   154680 |    2.8 |     4.7
  351 | 2026-03-01 22:32:52 |   c3 |    2.2 |   58.9 |   197.1 |   549281 |    2.7 |     4.2
  352 | 2026-03-01 22:32:53 |   c1 |    2.2 |   40.9 |   116.9 |  1268571 |   24.3 |    15.1
  352 | 2026-03-01 22:32:54 |   c2 |    0.0 |   27.9 |    99.0 |    90471 |    2.8 |     4.2
  352 | 2026-03-01 22:32:55 |   c3 |    0.0 |   59.0 |   197.4 |    91988 |    2.7 |     4.2
  353 | 2026-03-01 22:32:56 |   c1 |    1.1 |   40.9 |   116.9 |        0 |   22.0 |    14.6
  353 | 2026-03-01 22:32:57 |   c2 |    0.0 |   28.0 |    99.3 |    81012 |    2.7 |     5.7
  353 | 2026-03-01 22:32:58 |   c3 |    0.0 |   59.0 |   197.4 |        0 |    2.7 |    22.4
  354 | 2026-03-01 22:32:59 |   c1 |    1.8 |   41.0 |   117.2 |   126703 |   20.0 |     8.1
  354 | 2026-03-01 22:33:00 |   c2 |    2.1 |   28.4 |   100.6 |   458507 |    2.7 |     9.4
  354 | 2026-03-01 22:33:00 |   c3 |    2.1 |   59.3 |   198.3 |   316933 |    2.7 |     4.8
  355 | 2026-03-01 22:33:02 |   c1 |    4.5 |   46.0 |   131.3 |  4882286 |   19.7 |    14.7
  355 | 2026-03-01 22:33:03 |   c2 |    1.0 |   28.5 |   101.1 |   174477 |    2.7 |     4.0
  355 | 2026-03-01 22:33:03 |   c3 |    0.0 |   59.5 |   198.9 |   197688 |    2.7 |     4.4
  356 | 2026-03-01 22:33:05 |   c1 |   16.2 |   57.4 |   164.0 | 11427017 |   25.4 |     6.5
  356 | 2026-03-01 22:33:05 |   c2 |    2.2 |   28.5 |   101.3 |    47392 |    2.7 |    14.6
  356 | 2026-03-01 22:33:06 |   c3 |    0.0 |   59.6 |   199.5 |   212814 |    2.7 |    15.7
  357 | 2026-03-01 22:33:07 |   c1 |   33.9 |   40.9 |   157.2 | -2445744 |   36.5 |    56.9
  357 | 2026-03-01 22:33:08 |   c2 |    4.3 |   28.7 |   101.8 |   194127 |    2.7 |     3.7
  357 | 2026-03-01 22:33:09 |   c3 |    2.2 |   59.7 |   199.6 |    61867 |    2.7 |     6.2
  358 | 2026-03-01 22:33:10 |   c1 |   57.1 |   49.9 |   191.8 | 12529913 |   73.2 |    11.1
  358 | 2026-03-01 22:33:20 |   c2 |    1.1 |   29.5 |   104.6 |   239605 |    2.7 |     8.5
  358 | 2026-03-01 22:33:21 |   c3 |    1.1 |   60.6 |   202.6 |   251400 |    2.7 |     5.2
  359 | 2026-03-01 22:33:22 |   c1 |   57.1 |   63.9 |   292.2 |  8457678 |      - |    16.1
  359 | 2026-03-01 22:33:30 |   c2 |    1.1 |   29.9 |   106.2 |   155784 |    2.7 |    10.6
  359 | 2026-03-01 22:33:31 |   c3 |    1.1 |   61.3 |   205.1 |   246877 |    2.7 |     4.8
  360 | 2026-03-01 22:33:32 |   c1 |   52.6 |    0.0 |       - |        - |  136.0 |       -
  360 | 2026-03-01 22:33:35 |   c2 |    0.0 |   30.3 |   107.4 |   259327 |    2.7 |     8.2
  360 | 2026-03-01 22:33:36 |   c3 |    2.0 |   61.6 |   206.1 |   200493 |    2.7 |     4.6
  361 | 2026-03-01 22:33:37 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  361 | 2026-03-01 22:33:38 |   c2 |    1.1 |   30.3 |   107.6 |    47885 |    2.7 |    18.3
  361 | 2026-03-01 22:33:38 |   c3 |    0.0 |   61.6 |   206.1 |        0 |    2.7 |    12.8
  362 | 2026-03-01 22:33:40 |   c1 |    2.1 |    0.0 |       - |        - |      - |       -
  362 | 2026-03-01 22:33:40 |   c2 |    0.0 |   30.7 |   108.8 |   438862 |    2.7 |     3.6
  362 | 2026-03-01 22:33:41 |   c3 |    1.1 |   61.8 |   206.9 |   280660 |    2.7 |     6.1
  363 | 2026-03-01 22:33:43 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  363 | 2026-03-01 22:33:43 |   c2 |    2.1 |   30.7 |   109.1 |    91699 |    2.7 |     4.1
  363 | 2026-03-01 22:33:44 |   c3 |    1.1 |   61.9 |   207.1 |   102420 |    2.7 |    14.2
  364 | 2026-03-01 22:33:45 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  364 | 2026-03-01 22:33:46 |   c2 |    1.1 |   30.9 |   109.6 |   199302 |    2.7 |    12.6
  364 | 2026-03-01 22:33:47 |   c3 |    2.1 |   62.2 |   207.9 |   294203 |    2.7 |     5.8
  365 | 2026-03-01 22:33:48 |   c1 |    2.1 |    0.0 |       - |        - |      - |       -
  365 | 2026-03-01 22:33:49 |   c2 |    1.1 |   31.3 |   111.0 |   492783 |    2.7 |     5.3
  365 | 2026-03-01 22:33:50 |   c3 |    1.1 |   62.4 |   208.6 |   230752 |    2.7 |    14.6
  366 | 2026-03-01 22:33:51 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  366 | 2026-03-01 22:33:52 |   c2 |    0.0 |   31.4 |   111.4 |   153136 |    2.7 |    10.0
  366 | 2026-03-01 22:33:52 |   c3 |    1.0 |   62.8 |   209.9 |   457234 |    2.7 |     4.5
  367 | 2026-03-01 22:33:54 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  367 | 2026-03-01 22:33:55 |   c2 |    0.0 |   31.7 |   112.5 |   367019 |    2.7 |     7.6
  367 | 2026-03-01 22:33:55 |   c3 |    1.1 |   62.8 |   210.2 |    84302 |    2.7 |     8.0
  368 | 2026-03-01 22:33:57 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  368 | 2026-03-01 22:33:57 |   c2 |    0.0 |   31.7 |   112.7 |    43879 |    2.7 |     4.8
  368 | 2026-03-01 22:33:58 |   c3 |    0.0 |   63.0 |   210.7 |   193020 |    2.7 |     4.2
  369 | 2026-03-01 22:33:59 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  369 | 2026-03-01 22:34:00 |   c2 |    0.9 |   32.0 |   113.5 |   298093 |    2.7 |     3.8
  369 | 2026-03-01 22:34:01 |   c3 |    1.1 |   63.3 |   211.9 |   419919 |    2.6 |     4.1
  370 | 2026-03-01 22:34:02 |   c1 |    2.1 |    0.0 |       - |        - |      - |       -
  370 | 2026-03-01 22:34:03 |   c2 |    2.2 |   32.3 |   114.5 |   375924 |    2.7 |    13.4
  370 | 2026-03-01 22:34:04 |   c3 |    1.1 |   63.5 |   212.2 |   136180 |    2.6 |     4.3
  371 | 2026-03-01 22:34:05 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  371 | 2026-03-01 22:34:06 |   c2 |    1.1 |   32.4 |   114.9 |   146969 |    2.7 |     6.0
  371 | 2026-03-01 22:34:06 |   c3 |    1.0 |   63.5 |   212.5 |    98498 |    2.6 |     5.8
  372 | 2026-03-01 22:34:08 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  372 | 2026-03-01 22:34:09 |   c2 |    6.8 |   32.7 |   116.1 |   400016 |    2.7 |     5.8
  372 | 2026-03-01 22:34:09 |   c3 |    2.1 |   63.7 |   213.1 |   192109 |    2.6 |     6.3
  373 | 2026-03-01 22:34:11 |   c1 |    2.2 |    0.0 |       - |        - |      - |       -
  373 | 2026-03-01 22:34:11 |   c2 |    0.0 |   32.8 |   116.3 |    74219 |    2.7 |     4.1
  373 | 2026-03-01 22:34:12 |   c3 |    0.0 |   64.1 |   214.3 |   454657 |    2.6 |     6.3
  374 | 2026-03-01 22:34:13 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  374 | 2026-03-01 22:34:14 |   c2 |    1.1 |   32.8 |   116.3 |        0 |    2.6 |     5.7
  374 | 2026-03-01 22:34:15 |   c3 |    1.1 |   64.2 |   214.6 |   100167 |    2.6 |     5.2
  375 | 2026-03-01 22:34:16 |   c1 |    0.7 |    0.0 |       - |        - |      - |       -
  375 | 2026-03-01 22:34:17 |   c2 |    1.1 |   32.9 |   116.8 |   187127 |    2.6 |     5.6
  375 | 2026-03-01 22:34:18 |   c3 |    3.2 |   64.3 |   215.0 |   130341 |    2.6 |    10.8
  376 | 2026-03-01 22:34:19 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  376 | 2026-03-01 22:34:20 |   c2 |    2.8 |   33.4 |   118.6 |   633102 |    2.6 |     8.2
  376 | 2026-03-01 22:34:20 |   c3 |    1.0 |   64.9 |   217.2 |   791931 |    2.6 |    14.0
  377 | 2026-03-01 22:34:22 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  377 | 2026-03-01 22:34:22 |   c2 |    2.2 |   33.5 |   119.0 |   144229 |    2.6 |     8.6
  377 | 2026-03-01 22:34:23 |   c3 |    1.0 |   65.0 |   217.3 |    38051 |    2.6 |     5.0
  378 | 2026-03-01 22:34:24 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  378 | 2026-03-01 22:34:25 |   c2 |    0.0 |   33.6 |   119.3 |    94125 |    2.6 |     7.6
  378 | 2026-03-01 22:34:26 |   c3 |    0.0 |   65.0 |   217.5 |    63490 |    2.6 |    16.8
  379 | 2026-03-01 22:34:27 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  379 | 2026-03-01 22:34:28 |   c2 |    0.0 |   33.7 |   119.8 |   185971 |    2.6 |     4.6
  379 | 2026-03-01 22:34:29 |   c3 |    1.1 |   65.1 |   217.7 |    62279 |    2.6 |     7.0
  380 | 2026-03-01 22:34:30 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  380 | 2026-03-01 22:34:31 |   c2 |    0.0 |   34.0 |   120.7 |   353926 |    2.6 |     4.5
  380 | 2026-03-01 22:34:31 |   c3 |    8.9 |   65.5 |   219.2 |   560077 |    2.6 |     4.8
  381 | 2026-03-01 22:34:33 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  381 | 2026-03-01 22:34:33 |   c2 |    1.1 |   34.2 |   121.4 |   235282 |    2.6 |    19.1
  381 | 2026-03-01 22:34:34 |   c3 |    1.1 |   65.8 |   220.0 |   316181 |    2.6 |     6.4
  382 | 2026-03-01 22:34:35 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  382 | 2026-03-01 22:34:36 |   c2 |    0.0 |   34.3 |   121.7 |   136774 |    2.6 |     8.5
  382 | 2026-03-01 22:34:37 |   c3 |    2.2 |   65.8 |   220.1 |    37962 |    2.6 |     4.7
  383 | 2026-03-01 22:34:38 |   c1 |   52.3 |    0.0 |       - |        - |  162.0 |       -
  383 | 2026-03-01 22:34:39 |   c2 |    0.0 |   34.7 |   123.1 |   476834 |    2.6 |     5.1
  383 | 2026-03-01 22:34:40 |   c3 |    2.2 |   65.8 |   220.1 |        0 |    2.6 |     6.7
  384 | 2026-03-01 22:34:41 |   c1 |    1.1 |   54.7 |   141.1 |        - |  132.0 |    50.7
  384 | 2026-03-01 22:34:42 |   c2 |    0.0 |   34.7 |   123.1 |        0 |    2.6 |     5.4
  384 | 2026-03-01 22:34:42 |   c3 |    0.0 |   66.2 |   221.3 |   426328 |    2.6 |    16.1
  385 | 2026-03-01 22:34:44 |   c1 |    1.1 |   56.7 |   146.2 |  1864817 |   80.4 |    33.9
  385 | 2026-03-01 22:34:44 |   c2 |    0.0 |   34.7 |   123.2 |    44849 |    2.6 |     5.0
  385 | 2026-03-01 22:34:45 |   c3 |    1.1 |   66.3 |   221.7 |   137399 |    2.6 |     4.6
  386 | 2026-03-01 22:34:46 |   c1 |    0.0 |   57.2 |   147.5 |   485825 |   58.0 |    11.6
  386 | 2026-03-01 22:34:47 |   c2 |    1.1 |   34.8 |   123.5 |    85009 |    2.6 |     5.8
  386 | 2026-03-01 22:34:48 |   c3 |    3.3 |   66.3 |   221.9 |    64592 |    2.6 |    14.3
  387 | 2026-03-01 22:34:49 |   c1 |    2.1 |   58.7 |   151.4 |  1389950 |   46.1 |    17.5
  387 | 2026-03-01 22:34:50 |   c2 |    0.0 |   35.3 |   125.3 |   683392 |    2.6 |     5.4
  387 | 2026-03-01 22:34:51 |   c3 |    3.2 |   66.9 |   223.6 |   615517 |    2.6 |     4.7
  388 | 2026-03-01 22:34:52 |   c1 |    1.1 |   59.5 |   153.5 |   756179 |   38.0 |    10.1
  388 | 2026-03-01 22:34:53 |   c2 |    0.0 |   35.4 |   125.8 |   155059 |    2.6 |     9.7
  388 | 2026-03-01 22:34:53 |   c3 |    0.0 |   67.1 |   224.3 |   246172 |    2.6 |     4.8
  389 | 2026-03-01 22:34:55 |   c1 |    1.8 |   59.6 |   153.7 |    77548 |   32.1 |    13.5
  389 | 2026-03-01 22:34:56 |   c2 |    1.1 |   35.5 |   126.0 |    85066 |    2.6 |    10.6
  389 | 2026-03-01 22:34:56 |   c3 |    2.1 |   67.1 |   224.5 |    57941 |    2.6 |    11.7
  390 | 2026-03-01 22:34:58 |   c1 |    1.0 |   59.8 |   154.4 |   228268 |   28.0 |    15.1
  390 | 2026-03-01 22:34:59 |   c2 |    1.1 |   35.8 |   127.0 |   328674 |    2.6 |     4.4
  390 | 2026-03-01 22:34:59 |   c3 |    2.1 |   67.1 |   224.6 |    43748 |    2.6 |     5.3
  391 | 2026-03-01 22:35:01 |   c1 |    1.0 |   61.1 |   157.5 |  1102623 |   25.0 |    18.6
  391 | 2026-03-01 22:35:01 |   c2 |    0.0 |   36.0 |   127.8 |   295903 |    2.6 |     6.9
  391 | 2026-03-01 22:35:02 |   c3 |    2.2 |   67.6 |   226.0 |   510336 |    2.6 |     4.6
  392 | 2026-03-01 22:35:03 |   c1 |    1.1 |   61.1 |   157.5 |        0 |   22.6 |    21.5
  392 | 2026-03-01 22:35:04 |   c2 |    0.0 |   36.3 |   128.9 |   394528 |    2.6 |     7.4
  392 | 2026-03-01 22:35:05 |   c3 |    1.0 |   67.7 |   226.5 |   172800 |    2.6 |    16.4
  393 | 2026-03-01 22:35:07 |   c1 |    0.9 |   61.1 |   157.5 |        0 |   20.3 |    17.2
